,ABCC1,ABL1,AKT1,ALOX5,APP,BCL2,CA3,CAPN2,CD38,CDK1,ERN1,EZH2,G6PD,HDAC2,HDAC6,HIF1A,HMOX1,IL6,JAK2,MAP2K1,MAPK8,MAPK9,MDM2,MMP2,NFE2L2,NFKB1,NOS3,NQO1,PARP1,PDGFRA,PPIA,PRKCA,PRKCD,PTGS2,RELA,SPHK1,SRC,XBP1,Type
GSM2371138,6.12370735478712,6.37905635906988,5.86156203024592,5.70887874971946,7.9894464783575,3.9428028108254,-0.468585425,7.58326105705205,2.39128088409389,1.80413504629576,3.39662602956437,2.45339195653094,2.9564062595059,4.84966633852538,5.08072454662945,7.76660224252828,6.23044135073382,0.797565139547897,6.23354219524531,4.60346546786439,3.29851521285795,4.74924883642319,6.68502968603914,10.1709248569947,6.47388213192619,5.35579206931028,2.73423724705661,2.5418155434107,5.513531351,9.04997927050068,7.88753470834157,5.58602553865313,3.58875230689521,2.44118182261149,4.58693503415769,3.16753252355132,3.12236375259775,7.18761449208331,1
GSM2371139,5.55046010818706,6.70818464022227,5.92502182964902,4.60580463098327,7.71441313147555,4.58538570263222,-1.468543719,8.11903761088776,-0.654937295,0.0165218653688056,3.2528062804495,1.79714747625316,2.87619880190051,4.21460169834079,5.19511319353512,6.5300064109611,2.88290716174009,-4.227797283,6.2886641097061,4.35872322902169,3.56792365773221,4.5667582646317,6.70061032628267,8.28492094655694,6.08556692567126,4.74486303160478,3.27847223780744,2.90284708913483,4.66343587192337,8.13457993372593,7.77201284915214,6.86675648931273,3.96245991848214,1.98345785643328,4.85131001073062,3.2528062804495,3.75140227257384,6.29685031546688,1
GSM2371140,5.22651163442251,5.77127850286275,5.34477005140647,4.63138632227628,8.12778423922708,4.93946672093478,1.34186615828494,7.33450332732044,1.55991252961862,1.518860256,3.44112866018006,2.12250606993466,2.7496695130621,4.66783452956575,5.02013197759734,6.69080765492485,3.21991729015711,-0.661161863,6.07193957315542,4.22005443565577,3.53333692514439,4.59399336890446,6.47927937838871,8.38428752211107,6.33004453205026,5.1975373413344,2.61979628962199,3.60046115466093,5.39856748177856,7.94471522883331,7.5380452904272,5.58164080333091,3.95357350109901,3.4115290010861,4.20503596507732,2.53311616701173,2.7496695130621,6.48017077395503,1
GSM2371141,5.76465026806327,6.01411417561988,5.83580038457783,4.69200310977416,7.97368071863648,3.44236517950321,0.248595339040271,7.83064010272179,1.74697781200195,1.68043978146202,2.95776352179097,2.39167923134237,2.39859477673479,4.96436227292747,4.92897478818511,8.35010524754077,3.91229971019796,0.0520810263968386,6.88430000957601,4.35241658179492,3.46230523100726,4.76070822519599,6.74473546476438,10.3770165474462,6.23255173017579,5.24991935678006,2.78380413524867,2.83057868377983,5.47597856198117,8.76642096696847,7.86443834212661,5.95494176129547,3.49816123166299,2.87091996759694,4.4219477405288,2.60998915153757,3.43901487769252,6.67382224612677,1
GSM2371142,5.35006979279569,5.80173709560567,6.18006434018488,6.61802446779951,8.47995250955325,3.59727877966131,-0.867908585,7.96469300102234,3.96022152270754,2.42793688237543,3.15916763004568,2.8484273190309,2.81655574744453,4.76007881807151,4.73472269445649,8.36464464721228,6.44530564435451,2.06687122921404,6.72060838372887,5.22471051602887,3.73761172593401,4.9346012893948,6.9284578389663,8.89040972926653,6.65357288342513,5.57763568552301,2.36637232047481,3.4328281457973,5.68744034067951,8.42241079175878,8.84873904612836,5.1608708672151,4.33919431501683,2.0975070575318,4.31658548449918,2.46365279361184,3.06542252118328,8.22214757803017,1
GSM2371143,5.61579029081277,5.71406937149655,6.05847304607714,6.76990258169427,7.79194310069889,4.98185812906458,-1.034459361,7.39665287993255,4.29749224341207,2.68825604679823,3.55461782051136,3.36367056137492,3.22630562102296,4.84231385365251,4.79902825123516,7.90435284978939,6.63723269107746,0.733123104717881,6.45903039214484,5.02295622760241,3.25615864983888,4.72268072172394,6.53642376420069,8.83045498136788,6.27362282345063,5.74246915881665,1.7193312685242,2.55583140086562,6.30371387192583,7.57387164161571,8.71748736148457,5.36339290055078,4.48984722016327,0.959674876943576,4.58178222036942,2.53973899524642,3.01750922953044,8.11880348335587,1
GSM2371144,5.40889635407722,5.49808871366444,5.62921959521237,6.06437703598798,7.90557261801787,5.67906725987826,-1.613495399,7.09954225010924,3.50950250057565,3.01478412707238,3.34983302879681,3.16627817093152,2.49095300219802,4.93562292174779,4.75483927295288,7.84743368868442,5.40297550464923,2.56554449775577,6.74302214920776,4.7614653762178,3.27770977146547,4.75084895387706,6.77120296803734,8.76128306848115,6.27353004977935,5.92613095616576,1.800633269,2.21786415526221,6.63025277824112,7.86676756546401,8.38065778544425,5.19354161546517,3.80463932996388,1.8611125931705,4.22853760958232,2.08047399927708,2.91370958128729,8.53857582575773,1
GSM2371145,5.55600520147974,5.18996025951908,5.3498060947584,6.16555184468881,7.96955551743667,5.41205131479159,-2.034653813,7.31323536971549,3.86257249276582,3.3792614531343,3.6188398636607,3.85715858148025,2.35626218533065,4.86127617729334,4.58491825910644,8.26448402276016,5.23135096005955,1.59587159014696,7.0575936661992,4.77634295564755,3.71175747833595,4.89469012244809,7.32504878351079,8.8378994286345,6.42676375960809,5.8960376880005,1.30913357965279,2.43104579575008,6.35511662878081,8.40908134236955,8.32554392266516,5.29879994877016,4.2837039440306,2.1591794340772,4.06163405454139,2.70260707462946,2.83518492732308,8.25022708660235,1
GSM2371146,5.68233423674286,6.08007971089401,5.73886009337344,5.22776028922954,7.82685064511548,4.73104196746654,1.62023934205707,7.71799613045053,3.05129711201739,1.53767706110355,4.30141571775741,2.27536336971666,3.40959234505946,4.23746287127793,5.01663832246175,6.77051021575412,4.51787614708122,1.43497452499607,6.547356412,4.34657593063624,3.3543813566679,4.69339910248334,6.6389024085791,8.77327383961754,6.24365184278554,5.19109015738423,2.41296514481952,2.50275454928871,5.46777671818011,8.43249682278453,7.44256199871185,5.27205889010149,4.37657596283664,3.6739978758392,4.50344678103913,2.54563704840137,3.82378541091142,8.27044741853403,1
GSM2371147,5.63757257165374,5.92738445895009,5.71985918720234,5.13752913105926,7.72712442813725,4.3243896470243,-0.416806753,7.36917126420488,4.8797130451712,2.33189220657255,4.62373027728498,3.33221965219656,2.52561554085052,4.8127233875471,4.85078704363117,7.99665231702706,6.2098671191528,4.00742179576314,6.45471536181813,4.65115208427769,3.47264906220239,4.86049362760697,6.78541249053295,9.28763769375366,6.54519282804732,5.51298844913835,1.95078947537106,2.76885534139525,6.30026484446532,8.90599904061606,8.02867580706619,4.95800851978242,4.25879364978905,2.2832349751844,4.41562940417409,3.00721674345082,3.04175412565593,10.1622493627947,1
GSM2371148,6.13554215504053,6.52137522230453,5.80257370832702,5.75894200441854,8.16846296853453,4.73324099520857,-1.003613338,7.48649663251054,2.56860687803134,-0.562984208,4.14972521772543,1.92392795483432,2.84386767697155,4.42764633390988,4.83279841070761,6.66252847308664,5.86049091730831,-0.627697159,5.30537118808383,4.18312256575316,3.38070681776823,4.7962647299183,6.279247312,9.8087500248742,6.29515371783831,5.05780872367199,0.779147315926065,2.69966460156923,5.84492449449272,8.64236686549298,8.38651414878226,6.00689481026339,4.74606792168432,0.85215222783667,4.83730075118205,1.60987351548818,3.44505215767745,7.94194037986482,1
GSM2371149,5.90005540753222,5.37990199321582,5.12792566802769,5.409830582,7.6374788086254,5.83891792595148,-1.84362472,7.28628191769236,3.7471270257207,2.96279554065553,3.9447190339267,3.9499853540571,2.54931252424515,4.72288099117536,4.9684030952014,7.24242357632093,4.23954189246325,2.2495849396914,6.59186300537816,4.63732962207471,3.39222527300573,4.81089608230168,7.08288634241423,7.64012842614258,6.34939140538486,5.81024793301455,2.1615323360436,2.39568585373474,6.65972552829772,7.59797818608267,7.85081142383172,5.41935401327447,4.69335460772329,4.08056795216219,4.61926275787465,2.07741116065866,2.80318603696425,9.34413414793096,1
GSM2371150,5.84687175822112,6.38883853582008,5.32756851859239,5.79883513823087,8.14692181143993,4.32427331776724,-0.070529179,7.90936701636787,2.55626665155935,-0.658998241,3.46889087370837,1.8209149281483,2.58443960607767,5.31921013673915,4.59396086388548,7.95610657697995,6.2172801625019,0.278894330907181,6.50808038634508,4.87625571544454,3.33848830674117,4.88619225215975,7.04714837629306,10.0236737978955,6.81755966122421,5.38576027292835,1.57632980364576,2.59832242308327,5.78903285412376,8.48111158872452,7.65295902929825,5.67329336338706,4.5174819875374,1.3652108062389,4.77446370506626,1.57632980364576,3.3549369260517,7.66805327586769,1
GSM2371151,5.31646932845884,5.85452928564534,5.65379352153785,5.66180206385721,8.02363078279033,4.76347712406991,-0.246108211,7.38815303276198,3.44376972744709,2.28350211624441,3.52902631891953,2.71711457592435,2.53884709362646,4.81269817129454,4.64213460394041,7.80455604609054,5.8087070478307,2.20595873653416,6.84813257884877,4.4637382585646,3.53220690095454,4.73477520762852,6.89798732397657,9.47370136815291,6.52716882388114,5.61607085499501,1.91573468571006,3.08080857415255,5.59036305049762,8.5052553252856,8.26927958617854,5.30256680712956,3.98634779061693,2.77195672795313,4.35837198893409,2.91039196594998,3.27936333707137,8.4772689052579,1
GSM2371152,5.86811909843196,5.51773649593604,4.75747670244101,5.82023753024881,7.5325948453052,4.90006506252819,-0.223979876,7.19938868883134,4.09282589169363,2.80276651604659,3.87330390970123,3.39096335938638,2.20772475719272,4.97793184291806,4.43826494052557,7.16095532395527,6.79107738292434,0.686032091741542,6.74457902439171,5.58563593571668,3.45177041550341,4.26836650981104,7.37056838612267,8.96437968129667,6.48492466547621,5.20292622878652,1.83420495559738,2.82336742778808,6.37757816824303,8.84288858228767,7.58782343121884,4.64335119852167,4.66348628805438,2.72825458544067,4.66918793008492,2.31344888203632,3.19936647922654,9.49434521513783,1
GSM2371153,5.47476703207422,5.80830370600403,5.75300430288744,5.82448847730858,7.4746078326215,5.58302288268898,-1.798297918,7.34680092537433,4.79454206993011,2.353562933,4.03943193750738,3.36580619954446,2.72451075600524,4.99533751364717,4.96969423430621,8.09556474976541,5.73282006401715,2.9067178987759,6.79550384095777,4.83888899787682,3.58713120237489,4.37351965937735,7.25225590916378,8.13057925376852,6.47238012774145,5.81851526739842,2.13257919877186,2.78946761219589,6.32385079587686,7.86940659286397,8.2955501572348,4.38002357432443,4.46200982725853,2.21492176737674,4.48783316030806,3.29873560413459,3.57584420493895,10.0126521801543,1
GSM2371154,6.57549058169554,6.14168812422864,5.69024403861939,4.8112364331087,7.91862863643207,4.03194599558823,-0.070498369,7.97783485514893,0.652845429422283,1.90385433693448,3.23491881163727,2.65876864208015,2.9923741302313,4.6080220039145,5.32562397667732,6.76298481143711,3.90336038655258,-0.505684523,5.86844815820788,4.32754273088479,3.04208491858777,4.65315380438194,6.59690062905612,9.84292369121126,6.22595356356229,5.06609174536585,2.12501401166603,3.21579236699176,5.02135224356082,8.1278191823012,7.56779838552867,6.06427390700628,4.38432141500172,2.21445248777738,4.57463002348867,2.37823844181068,3.70503496537848,5.78898719230278,1
GSM2371155,5.29907938619674,5.60913021958976,5.11538249999483,4.08907976050976,7.54827802842017,4.33741590782348,-0.352272936,7.54614231864945,1.77668191689523,1.68929875317413,3.00137220053224,2.92213973097278,2.46352288226022,5.04122312887037,4.69794056246794,6.5564268039914,3.45652592559617,-2.698457223,6.27858695509233,4.33741590782348,3.34658460081755,4.58748226138352,6.58129078595539,7.31253813480341,6.98661348817749,5.1237391889175,1.87895631163073,4.57534748880161,5.22721906669906,8.31742779431383,7.95430859062897,5.32920089369207,3.38184970311733,1.78724185291357,4.12073665300504,2.29616360620542,2.86845100382093,5.8999050894315,1
GSM2371156,6.20592602672215,6.14508198567483,6.07984846568624,5.28325252321113,9.02931994257494,3.18564798814054,-1.765901158,8.7881221533858,1.4008622314666,2.48254466325775,3.94638068120481,2.09935731959411,2.90961922809741,5.1632271156776,4.96904251593682,8.35591404282389,5.86829895665209,-1.202788186,5.66718467321824,4.61362382408119,3.68809117351006,4.68622547863788,6.94623339832847,9.71847297395779,6.77741255396337,5.47889803873522,1.92745686402123,2.8824095757886,5.78153747400693,9.12321595396793,8.48063026902906,6.36778620329055,4.17821745649982,1.13708493835054,4.99104557110729,3.398166004,3.65171846512107,6.77371513594011,1
GSM2371157,5.41343098053302,5.92911034586678,4.49114102406336,4.15226523787351,8.4522633912461,4.78588554532058,-1.284470991,7.58427078559368,0.717484869587277,1.96978114247346,3.41993534199579,3.03041044292694,2.1910733285857,5.25685873705701,4.55629941372205,8.5810154501669,4.64883086830743,6.67614418474244,6.66141160966349,4.56225979140642,3.96699399470755,4.61291021747927,6.71946018141849,8.69797248275069,7.56732989627725,6.11089005788656,3.65003247625892,3.38449127403141,5.43090988216566,8.60129926258354,7.59448607278188,5.31095965795161,3.50903361467662,7.28538498342882,4.97051852146075,2.76696755007034,2.3091963680258,6.35130956030668,1
GSM2371158,5.73040241082375,6.22367361593916,5.50601199968576,5.09291429669112,8.83695702356195,3.65432298577084,-0.61785172,7.64839140824775,1.58144519630886,2.54941868160195,3.38654293763002,2.94501118739935,3.2152949446674,4.84389748213983,4.92395821619899,7.54085812698418,5.44357172924185,0.543994386535111,6.13247284241341,4.40428212931419,3.19904142607416,4.61802754959824,6.4860339986199,9.47218559556934,6.37918486962506,4.98566510661085,2.8802276624819,3.81492826263084,5.87872157980562,9.3408457114981,7.84432820143422,5.40423621839218,4.20911619629303,2.34301890021513,4.40250880006317,2.16200458396583,3.17431256616375,6.0566989627672,1
GSM2371159,4.94627005781403,6.06523833782917,5.44556478139189,4.40725977311889,9.03295856366159,4.2136816346614,0.291232886034566,7.46349944224272,0.582641685590576,1.58092085213147,3.20814023831101,1.78233010536159,3.23890713441024,5.2639637784306,4.75996033471761,7.66739317413727,4.31822404213136,1.73993953992572,6.26809790067457,4.36080840702265,3.49613120273435,4.60620953110503,6.40326287532935,9.4637828299459,7.07589022772278,5.18222425159575,2.00450858185949,4.38851531842286,5.58605203423777,9.74904545951578,7.85487915943045,5.30724851931682,3.8122254647906,2.05724987221634,4.20786151840358,1.81332513886802,2.82278271961071,6.67165328422969,1
GSM2371160,5.8877155021334,6.04548265935191,5.99882468869872,7.06375720261385,8.13851937625061,4.53714349577123,-1.334446976,7.84683910435035,3.7732628886417,2.87270029166849,3.5136138775674,3.35632945275395,3.49452269631327,4.8700943682598,5.02542783371645,8.10373384016905,5.96454883528751,3.67977449620164,7.61632536547767,5.18704331545067,3.29144196189672,4.71850132794206,7.24500988165168,9.59445872416518,6.85026094983612,6.04829083637268,1.43986851367038,2.38471669322681,6.13141554369651,8.60289912681033,8.05802263461885,5.61213479073908,5.05458390139334,3.5136138775674,4.91796354787408,2.95879855717005,4.26353856852438,7.61237752785916,1
GSM2371161,5.39436567875834,5.59339141039179,5.5921261780398,6.49035586842432,8.76996337464682,3.83319188410552,3.05424039355107,7.4272750334331,3.43626313167866,5.18791726276782,2.65930418260038,4.25382948907973,3.06157262907064,5.36873365353343,4.61568031152998,8.48588640707752,6.7363954262586,3.61633025813519,6.94429548790065,4.88005857988536,3.28786627483932,4.82941480902671,7.39770698444284,9.12140138807381,6.73324232030455,5.77496597091323,2.4739052827393,2.96321763517774,6.37591178096313,9.15301071383861,8.43783259559183,5.68347339929301,4.12327398836696,2.84497196113521,4.30105663057508,2.3476358345132,2.9114057311517,6.7776058125733,1
GSM2371162,5.58586114742024,6.02609998360071,5.99742277526002,5.17600160808974,9.34976191763768,3.69942550972104,0.27004919420356,8.31055217523337,0.397670521833068,-0.625492685,3.15102074891786,1.10692106859796,3.33234889276485,5.1315581402844,4.92373799099132,7.18291825242172,5.8880149313487,-2.307016373,5.73530076236995,4.93780570293578,3.45968217691783,4.76710081593981,6.55542764854559,9.31809769445038,7.01994072889344,5.70837048390831,0.533560880615969,3.96799843856711,5.8127236797328,9.41756370459513,8.3835139757262,5.48348593138918,4.51013440393895,1.45874010362288,4.81170767317206,1.37849795269906,3.36134234219439,6.75209908140253,1
GSM2371163,6.40495396967003,6.08625158688126,6.11773229664232,7.35407740977333,7.45829082483875,4.55225683812596,-1.016796842,7.23753759134354,3.21894210130001,3.2593543573959,3.91935380108445,3.91514413907901,3.4283856227035,4.88056242637477,4.83226397822173,8.05535257699357,6.44419404382928,2.92443390769806,7.33332567036597,5.04755518988564,3.51993951028523,4.4828444982095,7.33135246269438,9.2553770261617,6.88829693899308,5.64895511504621,0.67474598705852,1.58832864663196,6.20135355594608,7.48906215288846,7.82429564139951,5.31691835152258,5.34379053097952,3.85927049049763,4.71608159973225,3.3864282915476,4.17310316269825,7.07156930401467,1
GSM2371164,6.21860961451422,6.34071122951017,6.26202499930938,5.30061061939085,9.03489598286531,3.31322990464232,-1.304064227,8.80237610480264,1.36552939010531,2.29078271672035,4.07804700665973,2.17661621314485,3.19439166121801,4.99291735366926,5.0951006047437,8.27742271553688,6.00895466705876,-1.459506386,5.60462416507355,4.60375336097958,3.5353733877671,4.7417498724858,6.80962569671725,9.79105049427561,6.73707453561119,5.32909692844374,2.15667819214094,2.79511057787787,5.80311531947074,9.01657622162176,8.37250476809797,6.35827592317462,4.41103472193936,1.16721602123155,5.13810306934331,3.59831934806259,3.89761148270407,6.68234248628918,1
GSM2371165,6.05206031209941,6.5514379315503,6.10649288015161,3.22682000134593,7.90736319605131,3.81964523424791,1.96891538330162,7.31778859390465,2.85976200269279,1.13153215315803,3.63979990133445,3.70608894381644,3.15604492036469,6.57354018030678,4.03823419945541,10.4370785976976,7.90445978228029,10.8010428613335,7.08593691636172,5.96953412537442,4.90421818464709,4.73710342861783,7.83340130236193,8.71203283717665,7.3345262890162,7.11708417287604,1.59375938017903,5.60072479216731,4.98810554912899,9.00347797478007,9.37833476342724,4.12915692311781,3.2892057342036,12.1815166430244,6.73913296334708,5.43700645891799,4.28270889231778,7.63374669799114,1
GSM2371166,5.00589726101818,5.63868156342526,5.406139484,6.04075275819425,8.25081044616304,4.01532306881026,-1.163331899,7.1384382646199,4.61190075611592,2.49454879692426,3.66806055318426,3.25800796209724,2.44680390659624,5.13416762872609,4.76436200400773,9.52305993661425,5.90852535014671,4.72344320955301,7.73958666558245,4.45870080882191,3.48770106088521,4.61961129694094,6.82793947209506,8.54984225577691,6.96226167049914,5.54784890578234,0.173599888481327,2.48782407803317,6.15499084944674,8.73976033503879,8.57771880429742,4.10813484583015,3.83896462790186,3.34987275328212,3.97501749812961,2.18935714356912,2.60431899857935,9.60845958950873,1
GSM2371167,6.38546058126073,5.4074376832372,6.28743541449843,7.96188643996934,7.51994576157924,4.63528243393278,0.751654091986681,7.88192287357658,4.33349773558752,3.24674943422192,3.6499291615846,3.74839804358912,4.03686259618665,5.04455254508543,5.34991527207042,7.6970258738192,7.2429435211271,3.06638928827017,7.76062986571523,5.80735890689207,3.38351534235125,4.60338412277757,7.20373193006021,6.5851918431785,7.26108110856139,6.98011973162634,-0.133763616,1.85945372903758,6.21429280098745,5.87712119835512,8.10214277336962,4.95559370498005,6.02258951500404,4.80135267418631,5.62957091306453,3.82609898271022,6.32446485061636,6.5587344824335,1
GSM2371168,4.86288055590117,4.80139754664074,5.51574996295851,6.5278591329616,8.11620088402906,4.04440710116876,-1.711505673,7.31247364011244,4.32886872444527,4.50074196179167,2.89765289672423,4.03435805794437,2.7134278472071,5.30036257830735,4.64904281728898,8.54609878421499,7.26513556145762,4.55376553762591,7.42616932462286,4.94778048793649,3.39213579391492,4.57887277319384,7.04483019319792,8.77214508552282,6.82782248895009,5.35063205216054,1.58894532934537,2.73840328664176,6.22623091507048,8.75832208236284,8.72949393755704,4.19994485977814,3.84036683266195,3.07674795601462,3.55282245704349,1.98092277726603,1.90353869322575,8.73849706845415,1
GSM2371169,6.34340787239386,7.07748724398181,6.29243726734035,3.74092965570654,8.98653154889963,3.26208077954234,-1.037945771,8.2958536406405,1.36904330011445,1.7091157678174,3.30754870731608,1.824007924,3.47397248078066,5.08918615868542,5.07068935840762,8.0271170431901,7.122706051,2.07353825582835,5.86201444808355,4.75937848719685,3.93748012565509,4.89346963574623,6.67875956027693,11.158415632093,6.49444903818565,5.35681382615918,1.97751674198438,3.88727652848712,6.02019137225918,9.46100804298005,8.06780912046108,5.52984866920849,3.55161022865506,4.47519918172425,4.98026402660544,2.63150866414444,3.83160550341412,6.52873282756873,1
GSM2371170,5.57331618970716,5.7124759795344,6.1994133480205,5.68620708398917,8.73615091453188,3.26386671330692,-0.534950489,7.822809677,3.1852466785808,1.75051631244017,3.1531487221056,1.74269398207076,3.50721324177494,5.14367541985087,4.89467083139876,7.37509491731716,6.18108030724922,-1.083608737,6.02214416978939,5.00913404189565,3.64157931075575,4.87423110036376,6.34149039577004,7.82106959419313,7.10094716579198,5.76988846794438,0.12494177615567,4.76262209412645,6.3021142810584,8.96117086875532,8.87305591049756,4.65108269762983,4.72043024074994,1.7737320009226,4.62046303603511,0.818575894378759,2.93710272346054,7.77627253979982,1
GSM2371171,4.92245115558764,5.06535697154583,5.73862301631381,6.00798424958895,9.63330442599479,3.4646685669938,-0.672325624,7.57625730747217,2.95453914558959,1.06274272118573,2.89504736552124,1.89020645002168,3.13251199832156,5.20459259666866,4.74849260683981,6.98259288395901,5.9682453450638,-1.447999802,6.69530380137354,4.92369213546538,3.22802219267554,4.88088821114874,6.55339923798663,7.72353686765588,7.07596191747094,5.42039996602412,0.413702553139361,3.49837437315413,5.92923548145278,8.68059379158751,9.07490564988871,4.44916237678546,4.3511088338998,1.65940214043293,4.1473644337047,1.38450807854334,1.64743398249142,6.82515620584105,1
GSM2371172,5.02696432982383,5.70402045589128,5.9368343274026,5.58210295096572,8.76351071510203,2.38952137335344,-1.480127163,7.82782990609102,1.65588691184561,1.80866963147296,3.12318990618059,1.89313090239213,2.80734402676521,5.03111217082599,4.83983832059191,7.64183858187545,6.12614040927735,-0.011446044,5.74878308037175,4.88637061540466,3.49756393395129,4.66135705159317,6.90969907241875,7.92910036871992,6.89469673499596,5.32094366493045,1.87478441508522,3.5505372063101,5.94124915480258,9.27309061927108,8.82616931041924,4.72034310064285,3.90035347757627,1.19083386836638,4.05908093771878,1.8183021347867,2.83132760489214,6.98058078539755,1
GSM2371173,5.20103455080424,4.89986556245423,5.57487384931585,5.88256441103178,8.17241943632392,3.94850304540584,-2.668155002,7.74517388904623,4.5785821075061,4.57229164363261,2.86704313686225,3.29140357417982,2.79683887677935,5.43627286206394,4.20040951133293,8.00620533580514,6.07207712735597,0.379455443416296,6.70872656491705,4.84003243573691,4.12505439944992,4.96053049809825,6.95182579609461,8.23962389380618,7.25517656649375,5.46258677815965,0.559845953303329,2.97906886799641,5.9902940666949,8.37723958054271,8.97658682880382,4.3647218038602,4.01803785397678,2.35405548971493,4.04251474341391,2.50259270947225,2.8738792646991,9.13897712675472,1
GSM2371174,6.27425113959111,7.90694975799327,6.13707529777005,4.95760953021037,9.10704674927409,3.5667124118664,0.979452326341601,6.97506897814923,-0.071997176,0.644832843497669,3.9021856976205,2.11737486982949,3.29401235407292,5.15065544284406,5.26379629039573,9.39486697577015,9.12656255079325,7.83424384891989,5.87543038560179,6.07641330248759,3.77461524959695,4.08677995673761,7.48274888645097,8.84076901314596,6.48021425630905,5.80028416182771,-0.343628701,2.56824026700163,4.41126494850599,9.49292474547029,8.52838718522553,5.6905462904279,3.7353626566353,9.6319630601681,6.99690161222048,4.20004088552325,3.69955167147173,7.32423133690857,1
GSM2371175,4.74882853565603,4.91526031315286,5.5612476411552,5.72515194784402,8.23222492449668,3.75943610319128,-0.31693346,7.8818705728831,2.65867189918897,1.7403127741114,2.80558040378418,2.24585624701094,1.78147434411959,4.99397999552479,4.65504512955186,9.31853521912423,6.50928073560394,2.0322698815203,6.43141025657247,4.52928869003871,3.74909800822356,4.7279234801612,7.09191768997751,7.60119881140307,6.60983170819784,5.02858364263571,0.823542659807709,3.21911090450633,5.61915986837611,9.21230140488703,8.77644176647871,5.46977252419451,3.54611775990591,4.31997874410971,3.65809803207087,1.49018056765608,1.8507967201762,7.31156078128665,1
GSM2371176,5.14639219197159,6.25049031111681,5.63701993402553,4.3174108928884,8.98364290426618,3.96219547828901,0.279431787952176,7.46636490838242,0.370533963725161,1.07748057746209,3.3174563436541,1.90511210443323,3.41341955216656,4.95113960866174,4.84129085329667,7.57331047942803,4.41872349047503,1.76661662251935,6.16876354162755,4.27677020700423,3.39545407143168,4.63167651831912,6.2796763955462,9.60658043588679,6.98274612467069,5.20635867266659,2.68007692221028,4.34762456393548,5.60532846851472,9.68567667117695,7.87195816069629,5.40260286570988,4.02897412738285,1.70959641639627,4.35879352839254,2.38465317360019,3.47288105813635,6.58406228950057,1
GSM2371177,5.65439622276569,5.57530887124875,5.65505383931113,4.35043530836872,7.79185457722594,5.42995495720694,1.76810269738312,7.79499060447208,0.493876567097801,1.86223050960865,2.46433077347355,2.08940005581112,3.01625248942297,4.75801365670306,4.7798855337979,6.38811559974161,4.54747405716301,0.751709635661711,6.03997553658049,5.12565613819612,3.55921924376439,4.79428471562498,6.39600496679106,8.08581681685738,6.24824967160741,4.75801365670306,1.60342558147151,5.49604446329266,5.50409677306455,8.57632738405348,8.08398657748461,4.33081371335027,4.544637802,3.47234019296886,3.69075111282535,2.33897678745079,2.52889844747954,5.76575276835119,1
GSM2371178,5.15068709989675,5.87893040603826,6.11591456502405,5.19975278470153,8.74415769794111,4.74806199916926,0.674040126735022,7.93247199329438,2.65404938840877,-0.045385524,3.14150267409771,1.25744097261126,3.63678395835319,4.66690924597095,5.01320460730025,6.89326838457132,4.85523453209941,1.00372606792092,6.04660789678138,5.17975094739873,3.38389504258727,4.69804634813556,6.92049961106034,7.35334736555374,6.45713984341834,4.89783636963487,1.44787609475517,4.98494145979381,5.58511353198932,8.47056508056059,8.24897628775945,4.37183117746653,4.35663970809995,3.29814102258958,4.15480600448689,1.25744097261126,2.83057772963314,6.78205492365812,1
GSM2371179,4.75095347482164,5.29551797393024,5.09349261745634,3.80607377220584,8.36139841589519,2.82429503465202,1.67571983619029,7.27302186767024,2.14006179153188,1.60372557961434,2.54561091439459,1.87236944202981,2.01241552646012,5.04945642550151,4.33464664009691,7.85268320539143,4.23331735969048,1.29178746897328,6.26916271068242,3.85651001348522,3.88412424489852,4.64553936168455,6.18037989001284,8.21595559647605,7.10782954379466,4.64733104905008,1.95570562046511,3.97823696463508,5.24907712381656,9.17479967558358,8.81972384019431,4.6966156701966,3.44736275400774,2.71235920539053,3.78017864674236,2.08824121156905,2.66361862190321,6.32059673699093,1
GSM2371180,5.05047538695207,4.99419841676762,5.25281234868634,3.01973139167254,6.85234505961867,6.45982097491287,12.3676162515478,6.82554472899015,4.45775160656061,0.824615822030964,2.61027281526458,2.199432492,1.78570042973712,5.30448897097768,5.19921570836577,5.53065055972652,3.42874525754827,-0.198725774,7.15563723002388,5.68312519746071,4.34032752765623,5.59187532602525,7.01628296100426,6.11292804541517,6.45579354471038,4.86450546117791,0.982254746268666,3.47723381326693,7.03124596569415,7.05938781003529,7.01491496093836,4.30195610924778,2.27452138095069,0.889752494741798,4.07221895220062,0.356475300553993,0.790910397443929,6.63804090858363,1
GSM2371181,4.98747453555824,5.85744451787332,6.11385555523064,5.37106519956263,9.1135294909642,3.27294137221505,-0.417214118,7.69686818244913,1.2559586681814,2.13758054682025,3.43743993908178,2.61214987415947,3.33107135147044,5.01100367691673,4.88447715452858,7.6376372947419,5.78909800756445,1.41223381569497,6.10033903773902,4.66615310714622,3.2505242431488,4.63476252706498,6.68840616679966,8.63807373057213,6.90092944706879,4.98860371539993,1.28566048723294,3.8061357952044,5.65328809969373,9.12082150011776,8.43053820333212,5.14363444238293,3.96831219792779,2.0962749459183,4.14074104347504,1.43891442597356,3.1164614197725,6.97173069262472,1
